"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","task","response_type","key_press","avg_frame_time","center_x","center_y","color","text","is_congruent","duration","is_soa","correct_response","is_correct","reaction_time"
"","","","","","","","","","","","html-keyboard-response","232","217955","0.0-5.0-0.60","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","",""
"","","","","","","","","","","","psychophysics","233","219061","0.0-5.0-1.60","598","","r","response","key","r","16.663861111111245","500","400","Red","Red","true","0","false","R","true","598"
"","","","","","","","","","","","html-keyboard-response","234","219567","0.0-5.0-2.60","null","<p style=""font-size:60pt"">Correct</p>","null","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","235","220072","0.0-5.0-0.61","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","",""
"","","","","","","","","","","","psychophysics","236","221188","0.0-5.0-1.61","605","","b","response","key","b","16.661405405405645","500","400","Blue","Blue","true","0","false","B","true","605"
"","","","","","","","","","","","html-keyboard-response","237","221692","0.0-5.0-2.61","null","<p style=""font-size:60pt"">Correct</p>","null","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","238","222196","0.0-5.0-0.62","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","",""
"","","","","","","","","","","","psychophysics","239","223621","0.0-5.0-1.62","897","","g","response","key","g","16.657981818182055","500","400","Green","Red","false","0","false","G","true","897"
"","","","","","","","","","","","html-keyboard-response","240","224136","0.0-5.0-2.62","null","<p style=""font-size:60pt"">Correct</p>","null","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","241","224649","0.0-5.0-0.63","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","",""
"","","","","","","","","","","","psychophysics","242","225953","0.0-5.0-1.63","780","","y","response","key","y","16.664659574468114","500","400","Yellow","Yellow","true","200","true","Y","true","580"
"","","","","","","","","","","","html-keyboard-response","243","226455","0.0-5.0-2.63","null","<p style=""font-size:60pt"">Correct</p>","null","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","244","226958","0.0-5.0-0.64","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","",""
"","","","","","","","","","","","psychophysics","245","228152","0.0-5.0-1.64","682","","g","response","key","g","16.667585365853284","500","400","Green","Green","true","0","false","G","true","682"
"","","","","","","","","","","","html-keyboard-response","246","228657","0.0-5.0-2.64","null","<p style=""font-size:60pt"">Correct</p>","null","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","247","229162","0.0-5.0-0.65","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","",""
"","","","","","","","","","","","psychophysics","248","230290","0.0-5.0-1.65","619","","b","response","key","b","16.6659189189188","500","400","Blue","Blue","true","0","false","B","true","619"
"","","","","","","","","","","","html-keyboard-response","249","230805","0.0-5.0-2.65","null","<p style=""font-size:60pt"">Correct</p>","null","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","250","231314","0.0-5.0-0.66","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","",""
"","","","","","","","","","","","psychophysics","251","232655","0.0-5.0-1.66","802","","g","response","key","g","17.006999999999866","500","400","Green","Blue","false","200","true","G","true","602"
"","","","","","","","","","","","html-keyboard-response","252","233158","0.0-5.0-2.66","null","<p style=""font-size:60pt"">Correct</p>","null","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","253","233670","0.0-5.0-0.67","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","",""
"","","","","","","","","","","","psychophysics","254","234942","0.0-5.0-1.67","766","","b","response","key","b","16.66097826086954","500","400","Blue","Blue","true","200","true","B","true","566"
"","","","","","","","","","","","html-keyboard-response","255","235443","0.0-5.0-2.67","null","<p style=""font-size:60pt"">Correct</p>","null","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","256","235953","0.0-5.0-0.68","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","",""
"","","","","","","","","","","","psychophysics","257","237067","0.0-5.0-1.68","605","","y","response","key","y","16.660999999999863","500","400","Yellow","Yellow","true","0","false","Y","true","605"
"","","","","","","","","","","","html-keyboard-response","258","237569","0.0-5.0-2.68","null","<p style=""font-size:60pt"">Correct</p>","null","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","259","238086","0.0-5.0-0.69","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","",""
"","","","","","","","","","","","psychophysics","260","239160","0.0-5.0-1.69","557","","y","response","key","y","16.65793939393938","500","400","Yellow","Yellow","true","0","false","Y","true","557"
"","","","","","","","","","","","html-keyboard-response","261","239661","0.0-5.0-2.69","null","<p style=""font-size:60pt"">Correct</p>","null","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","262","240171","0.0-5.0-0.70","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","",""
"","","","","","","","","","","","psychophysics","263","241717","0.0-5.0-1.70","1008","","r","response","key","r","16.661080645161658","500","400","Red","Blue","false","200","true","R","true","808"
"","","","","","","","","","","","html-keyboard-response","264","242229","0.0-5.0-2.70","null","<p style=""font-size:60pt"">Correct</p>","null","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","265","242732","0.0-5.0-0.71","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","",""
"","","","","","","","","","","","psychophysics","266","244260","0.0-5.0-1.71","1005","","b","response","key","b","16.662899999999595","500","400","Blue","Green","false","0","false","B","true","1005"
"","","","","","","","","","","","html-keyboard-response","267","244765","0.0-5.0-2.71","null","<p style=""font-size:60pt"">Correct</p>","null","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","268","245278","0.0-5.0-0.72","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","",""
"","","","","","","","","","","","psychophysics","269","246373","0.0-5.0-1.72","585","","y","response","key","y","16.66368571428549","500","400","Yellow","Blue","false","200","true","Y","true","385"
"","","","","","","","","","","","html-keyboard-response","270","246879","0.0-5.0-2.72","null","<p style=""font-size:60pt"">Correct</p>","null","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","271","247391","0.0-5.0-0.73","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","",""
"","","","","","","","","","","","psychophysics","272","248673","0.0-5.0-1.73","777","","y","response","key","y","17.021152173913002","500","400","Yellow","Red","false","200","true","Y","true","577"
"","","","","","","","","","","","html-keyboard-response","273","249184","0.0-5.0-2.73","null","<p style=""font-size:60pt"">Correct</p>","null","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","274","249695","0.0-5.0-0.74","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","",""
"","","","","","","","","","","","psychophysics","275","250906","0.0-5.0-1.74","674","","g","response","key","g","17.068853658536682","500","400","Green","Green","true","200","true","G","true","474"
"","","","","","","","","","","","html-keyboard-response","276","251415","0.0-5.0-2.74","null","<p style=""font-size:60pt"">Correct</p>","null","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","277","251923","0.0-5.0-0.75","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","",""
"","","","","","","","","","","","psychophysics","278","253220","0.0-5.0-1.75","778","","g","response","key","g","16.66212765957499","500","400","Green","Red","false","0","false","G","true","778"
"","","","","","","","","","","","html-keyboard-response","279","253731","0.0-5.0-2.75","null","<p style=""font-size:60pt"">Correct</p>","null","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","280","254239","0.0-5.0-0.76","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","",""
"","","","","","","","","","","","psychophysics","281","255671","0.0-5.0-1.76","925","","r","response","key","r","16.62240740740715","500","400","Blue","Red","false","200","true","B","false","725"
"","","","","","","","","","","","html-keyboard-response","282","256186","0.0-5.0-2.76","null","<p style=""font-size:60pt"">Wrong</p>","null","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","283","256691","0.0-5.0-0.77","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","",""
"","","","","","","","","","","","psychophysics","284","257848","0.0-5.0-1.77","648","","b","response","key","b","16.66412820512778","500","400","Blue","Blue","true","0","false","B","true","648"
"","","","","","","","","","","","html-keyboard-response","285","258352","0.0-5.0-2.77","null","<p style=""font-size:60pt"">Correct</p>","null","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","286","258865","0.0-5.0-0.78","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","",""
"","","","","","","","","","","","psychophysics","287","259973","0.0-5.0-1.78","583","","y","response","key","y","16.665111111110793","500","400","Yellow","Blue","false","200","true","Y","true","383"
"","","","","","","","","","","","html-keyboard-response","288","260485","0.0-5.0-2.78","null","<p style=""font-size:60pt"">Correct</p>","null","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","289","260990","0.0-5.0-0.79","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","",""
"","","","","","","","","","","","psychophysics","290","262181","0.0-5.0-1.79","682","","g","response","key","g","16.663000000000466","500","400","Green","Green","true","200","true","G","true","482"
"","","","","","","","","","","","html-keyboard-response","291","262697","0.0-5.0-2.79","null","<p style=""font-size:60pt"">Correct</p>","null","","","","","","","","","","","","","",""
